Name,Full Description,Category,Email,Website,Facebook,Instagram,Twitter,YouTube,LinkedIn
"Clinical Dental Outreach (CDO) is a student-run organization at UCLA. We are dedicated to providing accessible dental care to underserved communities in the Greater Los Angeles area. Through our program, CDO members are trained and qualified to assist in dental procedures. We provide professional development for our members through educational opportunities, community service, and clinical exposure to the field of dentistry. Importantly, members are inducted into an extensive network of members, dental students, and faculty advisors.",Category:,,,,,,,,
"Dental, Community Service",Email:,,,Social Media:,,,,,
"Global Dental Brigades is an international movement of students and healthcare professionals working alongside local communities and staff to implement sustainable health systems. We work in remote, rural, and under resourced communities in Panama and Belize, which would otherwise have limited to no access to health care.",Category:,,,,,,,,
"Dental, Medical",Email:,,,Social Media:,,,,,
"First-Gen Dentists @ UCLA is dedicated to supporting and empowering pre-dental students who are first in their family to become dentists. We are a close-knit community that recognizes the unique challenges and opportunities faced by first-generation pre-dental students, and we are committed to providing the resources, mentorship, and network necessary to excel in this demanding profession.",Category:,,,,,,,,
"Dental, Pre-Professional",Email:,,,,,,,,
"To raise awareness regarding mental and physical well-being of healthcare providers. Through guest lectures, hosting after hour activities, etc. the Healthy Doctors Initiative will be a resource for students seeking to learn more about ways to stay on top of self-care while managing the busy life of a dentist in training.",Category:,,,,,,,,
"Health and Wellness, Dental",Email:,,,,,,,,
"The Hispanic Student Dental Association is a group of dental students committed to promoting cultural values, traditions, and morals while creating a welcome space for student of hispanic backgrounds. Our goal is to encourage all student involvement and to promote activities and events intended to educate other community members on Hispanic traditions and culture.",Category:,,,,,,,,
"Dental, Cultural",Email:,,,,,,,,
"Korean American Pre-Dental Association (KAPDA) is a club founded to support and empower Korean American pre-dental students at UCLA by providing academic resources, professional development opportunities, cultural connection, and mentorship through collaboration with the UCLA School of Dentistry's Korean Dental Student Association (KDSA) & KADA (Korean American Dental Association).",Category:,,,,,,,,
"Dental, Pre-Professional",Email:,,,,,,,,
"Manual dexterity is an important component in preparing for dental school and a contributing factor to dental school applications. However, many pre-dental students tend to overlook its importance or they simply have difficulties finding resources that allow them to develop manual dexterity skills in an enjoyable yet meaningful way. Thus, the purpose of this club is to allow more pre-dental students to come together to have fun while gaining manual dexterity skills through workshops involving activities such as crocheting, knitting, painting, etc. Arts and crafts made by members will be sold during fundraisers and all funds raised will go towards charitable causes.",Category:,,,,,,,,
